date_of_sale,address,postal_code,cities,price,description
2021-01-06,"BALLINAHULLA, BALLYDESMOND, COUNTY CORK",Unknown,Kerry,12000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"CARBERY HOUSE, MOUNT ALEXANDER, GOREY",Unknown,Wexford,335000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"CARRIGEEN, CONNA, MALLOW",Unknown,Cork,220000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"COOSAN POINT ROAD, ATHLONE, COUNTY WESTMEATH",Unknown,Westmeath,165000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"DERRYREEL, FALCARRAGH, CO. DONEGAL",Unknown,Donegal,245000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"FAHA, CLOGHANE, CASTLEGREGORY",Unknown,Kerry,201000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"GALTEE VIEW, CAPPAMORE, LIMERICK",Unknown,Limerick,114000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"GURTNASCARRY, DOON RD, CAPPAMORE",Unknown,Limerick,330000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"JULIAN COTTAGE, CURRAGHTOWN, BROWNSTOWN",Unknown,Meath,300000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"KILGEVRIN, TUAM, GALWAY",Unknown,Galway,239000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"KILTUBBER, RAHUGH, KILBEGGAN",Unknown,Westmeath,147500.0,Second-Hand Dwelling house /Apartment
2021-01-06,"LEES COTTAGE, BALLYMORE WEST, BOYLE",Unknown,Roscommon,120000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"LISBALTING, KILSHEELAN, CLONMEL",Unknown,Tipperary,215000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"MAIN STREET, CLONMELLON, COUNTY WESTMEATH",Unknown,Westmeath,160000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"MAIN ST, GURTEEN, SLIGO",Unknown,Sligo,65000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"MERTON SQ, KILKEE, CLARE",Unknown,Clare,350000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"NO 1, THE WHITEHOUSE, ANNAGASSAN",Unknown,Louth,130000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"No 23, The Way, Ledwill Park",Unknown,Kildare,295200.0,New Dwelling house /Apartment
2021-01-06,"NO 7 SAWGRASS, THE HERITAGE, KILLENARD  PORTARLINGTON",Unknown,Laois,315000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"OAKLEY HOUSE, COOTEHILL ROAD, CAVAN",Unknown,Cavan,205000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"ROSSULONGAN, DONEGAL TOWN, CO DONEGAL",Unknown,Donegal,130000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"SHRULE, COUNTY MAYO",Unknown,Mayo,60000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"ST MARY'S, LAYTOWN, CO MEATH",Unknown,Meath,1200000.0,Second-Hand Dwelling house /Apartment
2021-01-06,"THE COTTAGE, BALLINAMONA, HOSPITAL",Unknown,Limerick,160000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"1 Aylesbury, Ballintemple",Unknown,Cork,634361.0,New Dwelling house /Apartment
2021-01-07,"1 GEOFFREY KEATING RD, DUBLIN 8, DUBLIN",Dublin 8,Dublin,380000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"1 PADDY GUINEY TERRRACE, NEWMARKET, COUNTY CORK",Unknown,Cork,81000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"1 THE DIAMOND HOUSE, BELTURBET, COUNTY CAVAN",Unknown,Cavan,127500.0,Second-Hand Dwelling house /Apartment
2021-01-07,"10 CINNAMON WHARF, WESTPORT, MAYO",Unknown,Mayo,165000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"10 OLD CHURCH COURT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,265000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"11 PARK HOUSE, WILLANS AVENUE, ONGAR",Dublin 15,Dublin,155000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"11 THOMOND LODGE, BALLYMAHON, LONGFORD",Unknown,Longford,56000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"12  14  16, St. Angelas Students Residence, St Angelas",Unknown,Sligo,165000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"12 MCDERMOTT PLACE, FERMOY, CORK",Unknown,Cork,150000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"14 GLEANN BHEARU, COIS BHEARU, ATHY",Unknown,Kildare,125000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"14 WHITTON RD, TERENURE, DUBLIN 6",Dublin 6,Dublin,680000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"15 DERBY BAWN, AUGHRIM, WICKLOW",Unknown,Wicklow,200000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"15 PARKLANDS CRESCENT, TUBBERCURRY, CO SLIGO",Unknown,Sligo,80000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"15 SHALIMAR, MONASTERY RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,250000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"158 KYLEMORE, SCHOOLHOUSE ROAD, MONALEEN",Unknown,Limerick,330000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"159 LARCHVILLE, WATERFORD",Unknown,Waterford,117000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"16 KIRKPATRICK HOUSE, SPENCER DOCK, DUBLIN 1",Dublin 1,Dublin,450000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"16 LIMEWORTH, KILLUMNEY RD, BALLINCOLLIG",Unknown,Cork,755000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"16 SPANGLE HILL, FARRANREE, CORK",Unknown,Cork,98000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"16A ST JOHNS WOOD COURT, ASHBOURNE, MEATH",Unknown,Meath,248000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"17 CLUAIN BARRON, BALLYSHANNON, DONEGAL",Unknown,Donegal,83000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"18 NEWCASTLE MANOR PARK, NEWCASTLE, DUBLIN",Dublin 22,Dublin,270000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"18 TYCOR AVE, WATERFORD, WATERFORD",Unknown,Waterford,90000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"19 ABBYGATE, MONASTEREVIN, KILDARE",Unknown,Kildare,239000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"2 ST ALPHONSUS AVE, SOUTH CIRCULAR RD, LIMERICK",Unknown,Limerick,250000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"2 SUNNYHILL UPPER, KILLARNEY, KERRY",Unknown,Kerry,222000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"2 THE GROVE, SHANNONVALE, CO LIMERICK",Unknown,Limerick,139000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"207LAUREL PARK, NEWCASTLE, GALWAY",Unknown,Galway,250000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"23 Gracepark View, Drumcondra, Dublin 9",Dublin 9,Dublin,669603.52,New Dwelling house /Apartment
2021-01-07,"24 CARRIGMORE TERRACE, CITYWEST, SAGGART",Dublin 24,Dublin,207000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"24 MAHONS LANE, ARKLOW, CO WICKLOW",Unknown,Wicklow,160000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"24 Maple Hill, Castle Heights, Carrigaline",Unknown,Cork,281938.32,New Dwelling house /Apartment
2021-01-07,"25 MEADOWBANK, BAILE NA NDEISE, WATERFORD",Unknown,Waterford,169000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"27 BROWNSBARN WOOD, KINGSWOOD, DUBLIN 22",Dublin 22,Dublin,403000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"28 ALEXANDRA WALK, ADELAIDE SQUARE, DUBLIN 8",Unknown,Dublin,400000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"29 Bracken Court, Old Tramore Road, Waterford",Unknown,Waterford,177295.48,New Dwelling house /Apartment
2021-01-07,"3 ARDNAHINCH BAY, SHANAGARRY, CO CORK",Unknown,Cork,286343.0,New Dwelling house /Apartment
2021-01-07,"3 CUFFE LANE, CUFFE ST, DUBLIN 2",Dublin 2,Dublin,540000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"3 ENNAFORT RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,670000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"3 THE WOODS, RATHDRUM, WICKLOW",Unknown,Wicklow,255000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"30 Bracken Court, Old Tramore Road, Waterford",Unknown,Waterford,175036.38,New Dwelling house /Apartment
2021-01-07,"31 Bracken Court, Old Tramore Road, Waterford",Unknown,Waterford,177295.48,New Dwelling house /Apartment
2021-01-07,"33 CAIRNBROOK AVE, CARRICKMINES, DUBLIN 18",Dublin 18,Dublin,425000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"34 Stracomer Hill, Bundoran",Unknown,Donegal,220000.0,New Dwelling house /Apartment
2021-01-07,"36 ALEXANDRA PLACE, 55 58 EAST RD, DUBLIN 3",Dublin 3,Dublin,350000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"4 GOLDEN RIDGE WAY, SKERRIES RD, RUSH",Unknown,Dublin,262000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"4 KNOCK, BALLYMAHON RD, LANESBORO",Unknown,Longford,110000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"41 Ard Aoibhinn, Innishannon",Unknown,Cork,384925.0,New Dwelling house /Apartment
2021-01-07,"41 DELGANY GLEN, GREYSTONES, WICKLOW",Unknown,Wicklow,405000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"41 LOGMORE, BELMULLET, CO MAYO",Unknown,Mayo,125000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"45 ST ANNS, AILSBURY ROAD, DUBLIN 4",Unknown,Dublin,500000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"5 DOIRE FEA, CLONATTIN, GOREY",Unknown,Wexford,265000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"5 HILLVIEW TERRACE, BALLYNONTY, CO. TIPPERARY",Unknown,Tipperary,58710.0,Second-Hand Dwelling house /Apartment
2021-01-07,"53 THE CAMPION, MARINA VILLAGE, GREYSTONES",Unknown,Wicklow,432457.0,New Dwelling house /Apartment
2021-01-07,"54A BOHERBEE, TRALEE, KERRY",Unknown,Kerry,140000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"6 GRANARY HALL, MOUNT OVAL, ROCHESTOWN",Unknown,Cork,253000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"65 Oldbridge Park, OLDTOWN DOMAIN, OBERSTOWN",Unknown,Kildare,317137.0,New Dwelling house /Apartment
2021-01-07,"66 Monksfield Park, Cloongowna, Athlone",Unknown,Roscommon,348898.67,New Dwelling house /Apartment
2021-01-07,"68 SLI AN AIFRINN, ATHLONE, WESTMEATH",Unknown,Westmeath,277000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"69 ALEXANDRA PLACE, 55 58 EAST RD, DUBLIN 3",Dublin 3,Dublin,350000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"7 CASTLE ST, DUNMANWAY, CORK",Unknown,Cork,190000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"7 JOE MCDONNELL DRIVE, CRANMORE EAST, SLIGO",Unknown,Sligo,49250.0,Second-Hand Dwelling house /Apartment
2021-01-07,"7 LANAHRONE HOUSE, STEAMBOAT QUAY, LIMERICK",Unknown,Limerick,169000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"7 ST MARYS GARDENS, MARY ST NORTH, DUNDALK",Unknown,Louth,215000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"7 THE GROVE, SALLINS PARK, SALLINS",Unknown,Kildare,227000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"71 GREAT WILLIAM OBRIEN ST, BLACKPOOL, CORK",Unknown,Cork,40000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"8 MILL LANE, DROGHEDA, LOUTH",Unknown,Louth,51000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"8 OLDTOWN COURT, OLDTOWN, CO DUBLIN",Unknown,Dublin,200000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"8 WILLOWBANK DR, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,675000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"80 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,225000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"85 RATHBROUGHAN PARK, SLIGO",Unknown,Sligo,106000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"89 KYLEMORE DR, BALLYFERMOT, DUBLIN",Dublin 10,Dublin,273000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"9 CARRAGH HILL, KNOCKNACARRA ROAD, SALTHILL",Unknown,Galway,515000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"9 MOYVALE LAWN, BALLINA, CO MAYO",Unknown,Mayo,148000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"9 THE MALTHOUSE, HIGHER OCONNELL ST, KINSALE",Unknown,Cork,186000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"9 WOODVIEW, THE PINES, BALLINASLOE",Unknown,Galway,170000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"96 KINCORA GROVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,735000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"APARTMENT 106 RIVEROAKS, BALLISODARE TOWN CENTRE, BALLISODARE",Unknown,Sligo,136563.87,New Dwelling house /Apartment
2021-01-07,"Apartment 10, Summerseat Avenue, Clonee",Unknown,Meath,201762.0,New Dwelling house /Apartment
2021-01-07,"APT 5 STEEPLE GATE, TRITONVILLE RD, SANDYMOUNT",Dublin 4,Dublin,415000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"APT 5, 20 21 MARKET ST, SLIGO",Unknown,Sligo,70000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"APT 75, WYCKHAM PLACE, WYCKHAM WAY DUBLIN 16",Dublin 16,Dublin,380000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"ARDNASILLAGH, OUGHTERARD, CO GALWAY",Unknown,Galway,266575.0,Second-Hand Dwelling house /Apartment
2021-01-07,"BALLYRAHAN, TINAHELY, COOUNTY WICKLOW",Unknown,Wicklow,215000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"BENVOY, ANNESTOWN, COUNTY WATERFORD",Unknown,Tipperary,180000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"Birdies Nest Cottage, The Curragh",Unknown,Kildare,70000.0,New Dwelling house /Apartment
2021-01-07,"CARROWCRIN, DROMAHAIR, LEITRIM",Unknown,Leitrim,149000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"CARROWKEEL, KYLEBRACK, LOUGHREA",Unknown,Galway,310000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"CLONSAST, RATHANGAN, CO OFFALY",Unknown,Offaly,6348.0,Second-Hand Dwelling house /Apartment
2021-01-07,"CULLEAIN, CARROROE, COUNTY GALWAY",Unknown,Galway,95000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"DONEGAL ROAD, BALLYBOFEY, CO. DONEGAL",Unknown,Donegal,130000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"DOOAGH, ACHILL, MAYO",Unknown,Mayo,72000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"DROMERK, DUNMONWAY, CORK",Unknown,Cork,154000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"DRUMBRAIN, AGHABOG, MONAGHAN",Unknown,Monaghan,100000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"FARNANE, CAPPAMORE, CO LIMERICK",Unknown,Limerick,158000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"FRIARS HILL, WICKLOW TOWN, WICKLOW",Unknown,Wicklow,380000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"GLENALUA COTTAGE, GLENALUA ROAD, KILLINEY",Unknown,Dublin,380000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"GROVE COTTAGE, CANROWER, OUGHTERARD",Unknown,Galway,285000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"KNOCKROE, ATTYMON, ATHENRY",Unknown,Galway,130000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"LAVAGH, BALLYMOTE, CO SLIGO",Unknown,Sligo,200000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"MIDDLELINE SOUTH, MOUNTSHANNON, MOUNTSHANNON",Unknown,Clare,83000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"MILLMOUNT, BOULALING, RIVERSTICK",Unknown,Cork,175000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"MILLSTREAM COTTAGE, OLD CREAMERY ROAD, DURRUS BANTRY",Unknown,Cork,60000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"MILLTOWN, BALLYSIMON, LIMERICK",Unknown,Limerick,80000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"PATRICK ST, CLARECASTLE, CLARE",Unknown,Clare,157500.0,Second-Hand Dwelling house /Apartment
2021-01-07,"PORTROE, NENAGH, TIPPERARY",Unknown,Tipperary,150000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"RAMBLERS, STATION RD, BALLYGEARY",Unknown,Wexford,235000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"RINGRONE, KINSALE, CO CORK",Unknown,Cork,975000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"SEICEAMAIR, COOLROE, BALLINCOLLIG",Unknown,Cork,425000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"ST ANNES, 1 ROCKFIELD PARK, WATERFORD",Unknown,Waterford,91250.0,Second-Hand Dwelling house /Apartment
2021-01-07,"ST THERESAS, 8 LISIEUX PARK, GLASHEEN RD",Unknown,Cork,309000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"SUNNYDALE, 540 SWORDS RD, SANTRY DUBLIN 9",Dublin 9,Dublin,740000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"UPTON, TAGHMON, WEXFORD",Unknown,Wexford,278000.0,Second-Hand Dwelling house /Apartment
2021-01-07,"WINDWARD, 93 BARTON RD EAST, CHURCHTOWN DUBLIN 14",Dublin 14,Dublin,659500.0,Second-Hand Dwelling house /Apartment
2021-01-08,"1 Lower  Main Street, Blackrock",Unknown,Louth,362831.0,New Dwelling house /Apartment
2021-01-08,"1 ORMOND FLATS, MITCHEL ST, THURLES",Unknown,Tipperary,90000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"1 Priestown Avenue, Kilbride",Unknown,Meath,484583.0,New Dwelling house /Apartment
2021-01-08,"10 DUNFIERTH PARK, JOHNSTOWN BRIDGE, KILDARE",Unknown,Kildare,275000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"10 Eaton Way, Eaton Brae, Shankill",Unknown,Dublin,550660.0,New Dwelling house /Apartment
2021-01-08,"10 GREENFIELD PARK, LAHINCH, CLARE",Unknown,Clare,240000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"10 MOYGLARE RISE, MAYNOOTH, CO KILDARE",Unknown,Kildare,356828.0,New Dwelling house /Apartment
2021-01-08,"106 MELLOWES RD, FINGLAS WEST DUBLIN 11, DUBLIN",Dublin 11,Dublin,240000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"11 CHURCHWELL GROVE, BELMAYNE, DUBLIN 13",Dublin 13,Dublin,315000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"11 THE GROVE, SALLINS PARK, SALLINS",Unknown,Kildare,311000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"111 BAILE AN CHOISTE, HEADFORD ROAD, GALWAY",Unknown,Galway,102000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"116 EMMET RD, INCHICORE, DUBLIN CITY",Dublin 8,Dublin,355000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"12 CREMORE DR, GRANGE MANOR, WATERFORD",Unknown,Waterford,197000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"12 Marlmont Gardens, Old Dublin Road, Dundalk",Unknown,Louth,240088.11,New Dwelling house /Apartment
2021-01-08,"12 THE PARK, RATHDALE, ENFIELD",Unknown,Meath,276500.0,Second-Hand Dwelling house /Apartment
2021-01-08,"13 Newtown Manor, Monaleen",Unknown,Limerick,262555.0,New Dwelling house /Apartment
2021-01-08,"13 O'MAHONYS PLACE, DOMINIC STREET, CORK",Unknown,Cork,70000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"13 SEACREST MANOR, LOWER POINT RD, DUNDALK",Unknown,Louth,367500.0,Second-Hand Dwelling house /Apartment
2021-01-08,"131 MOUNT MERRION AVE, BLACKROCK, DUBLIN",Unknown,Dublin,1150000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"14 BELFIELD ABBEY, BOREENMANNA ROAD, CORK",Unknown,Cork,480000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"14 Gleanntan na hAbhann, Craughwell, Co. Galway",Unknown,Galway,286343.62,New Dwelling house /Apartment
2021-01-08,"14 ST LAURENCES PARK, STILLORGAN, DUBLIN",Unknown,Dublin,600000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"15 ST FINTANS TERRACE, DURROW, LAOIS",Unknown,Laois,131000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"16 CLAREVILLE, POULADUFF RD, CORK",Unknown,Cork,130000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"16 DUN CUILINN, CUT BUSH, THE CURRAGH",Unknown,Kildare,435000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"16 GLEN ELLAN DR, SWORDS, DUBLIN",Unknown,Dublin,339000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"16 MOUNT PROSPECT PARK, CLONTARF, DUBLIN 3",Dublin 3,Dublin,550000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"162 ARD EASMUINN, DUNDALK, LOUTH",Unknown,Louth,225000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"16WEST PARK DTIVE, BALLYGALL, FINGLAS EAST DUBLIN 11",Dublin 11,Dublin,338000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"17 BELARMINE GROVE, BELARMINE WOODS, STEPASIDE",Dublin 18,Dublin,480000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"17 CHAPEL VIEW, STONEYFORD, KILKENNY",Unknown,Kilkenny,277000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"17 COUNDON COURT (JABALAL-DUKHAN), KILLINEY, COUNTY DUBLIN",Unknown,Dublin,950000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"17 HOOKLESS VILLAGE, FETHARD ON SEA, WEXFORD",Unknown,Wexford,125000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"18 LOWER MAIN ST, DUNGLOE, LETTERKENNY",Unknown,Donegal,40000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"18 TYNAN HALL PARK, KINGSWOOD, DUBLIN 24",Dublin 24,Dublin,355000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"19 EBENEZER TERRACE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,675000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"19 FAIRVIEW DR, KILLYGOAN, MONAGHAN",Unknown,Monaghan,132500.0,Second-Hand Dwelling house /Apartment
2021-01-08,"19 THE CRESCENT, BROADALE, MARYBOROUGH HILL",Unknown,Cork,260000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"19 THE WALLED GARDENS, CASTLETOWN, CELBRIDGE",Unknown,Kildare,240000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"19A SYDNEY AVENUE, BLACKROCK, CO DUBLIN",Unknown,Dublin,873000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"2  THE ASH, MANOR BROOK, ADARE",Unknown,Limerick,370044.05,New Dwelling house /Apartment
2021-01-08,"2 ARD MOR WALK FORTUNESTOWN LANE, TALLAGHT DUBLIN 2, DUBLIN",Dublin 24,Dublin,199000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"2 CRANN NA FUINSEOGA, KNOCKROOSKEY, WESTPORT",Unknown,Mayo,315000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"20 ARD AOIBHINN, INNISHANNON, CORK",Unknown,Cork,270000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"20 THE ALDERS, AVOYRWEN, DULEEK RD",Unknown,Meath,195000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"201 APPLES RD, WEDGEWOOD, SANDYFORD DUBLIN 16",Dublin 16,Dublin,496000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"21 ARDCARRAIG, GLYNTOWN, GLANMIRE",Unknown,Cork,260000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"21 THE LINKS, GREENCASTLE, DONEGAL",Unknown,Donegal,144000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"21 Tuairin, Roscom",Unknown,Galway,334361.0,New Dwelling house /Apartment
2021-01-08,"22 ARANLEIGH VALE, RATHFARHAM, DUBLIN 14",Dublin 14,Dublin,617000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"23 COOLRUA DR, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,370000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"23 THE COURT, DALCASSIAN DOWNS, GLASNEVIN DUBLIN 11",Dublin 11,Dublin,275000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"23 THE HERMITAGE, ABBEYSIDE, DUNGARVAN",Unknown,Waterford,370000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"23 THE SCHOONER ALVERNO, CASTLE AVE, CLONTARF DUBLIN 3",Dublin 3,Dublin,260000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"24 CHARTER HOUSE, MAYNOOTH, KILDARE",Unknown,Kildare,162000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"24 Cluain Bui, Quinagh, Carlow",Unknown,Carlow,210572.69,New Dwelling house /Apartment
2021-01-08,"24 DROMORE PARK, DROMORE, KILLYGORDON",Unknown,Donegal,120000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"24 FITZGERALD ST, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,470000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"24 GREENLEA PLACE, TERENURE RD WEST, DUBLIN 6W",Unknown,Dublin,200000.0,Second-Hand Dwelling house /Apartment
2021-01-08,"24 THE GRANGE, JOHNS HILL, CO WATERFORD",Unknown,Waterford,240000.0,Second-Hand Dwelling house /Apartment
